reporter,partner,value,year,source,axis,product_code,sub_category,unit
JP,BR,998570.963,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,NL,977989.594,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,NL,935175.085,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,ES,852050.041,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,IN,812538.812,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,BD,736177.684,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,IN,727759.314,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,SE,616015.554,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,TR,608834.984,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,AU,589609.59,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,MT,573826.508,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,IN,557191.367,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,SE,488298.889,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,PT,460265.047,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,NZ,457846.762,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,NZ,447451.29,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,BD,442717.9,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,DK,430115.531,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,TZ,426728.452,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,ES,409463.165,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,ES,407442.058,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,PL,407064.439,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,IR,403754.744,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,MO,374028.089,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,BG,365989.953,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,BD,361460.887,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,FI,358894.796,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,SK,358686.162,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,NZ,345915.816,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,IE,343655.037,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,IE,335451.449,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,SL,320879.051,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,MA,318859.67,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,SE,297426.248,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,PL,296871.107,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,SE,284195.595,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,TR,275410.729,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,NC,249151.803,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,KH,219309.042,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,HU,216854.77,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,NO,215120.527,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,CR,206489.605,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,DK,200553.387,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,PL,196140.082,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,MR,191477.986,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,DK,189711.967,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,TR,177879.743,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,NC,175944.042,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,KE,173129.677,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,TR,171645.007,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,TR,155618.21,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,AU,145481.516,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,BR,140214.905,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,JM,138199.668,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,MT,132359.281,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,IE,130504.603,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,NO,126138.661,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,DK,122982.723,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,NO,118619.47,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,ES,117119.855,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,SI,108386.075,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,IS,105294.261,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,TZ,104817.901,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,PL,102069.881,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,AU,96176.261,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,MT,84439.41,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,PT,82175.925,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,MM,81392.783,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,RO,80830.037,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,HU,80496.105,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,ES,75620.838,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,LA,71088.455,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,HU,69506.881,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,SI,67126.422,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,BR,64936.419,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,KE,63064.417,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,PL,58423.559,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,DK,57932.376,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,SK,54473.136,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,AF,54419.019,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,AU,52401.833,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,ES,46472.639,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,SI,45769.763,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,LV,45426.31,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,RS,41874.488,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,LV,38350.351,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,SI,34798.97,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,LT,32486.004,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,RO,32087.403,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,AU,30019.891,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,LT,29901.562,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,LV,28540.037,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,SI,27645.846,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,ZA,27073.396,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,TN,26022.969,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,DK,25553.189,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,NZ,25296.946,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,GR,24853.615,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,CG,24791.224,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,BG,23695.423,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,SK,20152.375,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,PL,19079.543,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,LK,18996.466,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,TN,18313.19,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,ZA,17658.044,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,PK,17376.671,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,MN,17034.461,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,CR,16890.729,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,BG,16813.925,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,RO,16635.142,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,RW,16441.297,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,RS,16334.831,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,FI,16264.356,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,SI,15837.283,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,SA,13772.057,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,LT,13139.606,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,UY,12745.427,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,UZ,12712.534,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,TD,12692.194,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,TN,12271.225,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,MU,12015.379,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,KI,11984.96,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,PA,11825.262,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,BY,10676.957,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,GR,10562.887,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,MW,10425.041,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,SS,10008.832,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,LT,9566.675,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,NC,9402.719,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,TN,9361.349,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,GR,9079.976,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,EE,8570.463,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,CM,8363.509,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,NA,8349.928,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,CM,8213.044,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,MU,8152.206,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,RU,7848.019,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,ZA,7730.018,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,BH,7656.922,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,MO,7161.435,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,MV,7019.11,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,TN,7019.11,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,HR,7018.23,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,MO,6600.854,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,KH,6540.016,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,SV,6479.179,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,GM,6309.198,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,FI,6084.577,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,LK,6084.577,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,MU,6043.08,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,NA,6014.609,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,EE,5993.255,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,AM,5924.038,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,CM,5886.383,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,KW,5556.058,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,JO,5520.99,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,SV,4939.809,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,DO,4920.221,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,RO,4911.337,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,AL,4813.756,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,KH,4797.451,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,UZ,4578.011,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,CM,4518.839,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,MT,4505.626,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,CM,3907.716,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,AD,3832.754,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,BG,3785.519,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,LT,3560.898,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,CW,3554.292,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,RS,3461.801,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,DO,3430.818,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,PT,3375.916,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,KY,3274.225,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,SV,3263.606,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,IR,3096.278,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,KE,3079.891,2022,un_comtrade,technology,8542,integrated_circuits,USD
